"Level","Date","Cases_Raw","Hospitalizations_Total","CI_Lower","CI_Upper","Level_Type"
"C - Wichita Falls",2020-05-25,2,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-05-26,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-05-27,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-05-28,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-05-29,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-05-30,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-05-31,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-01,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-02,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-03,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-04,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-05,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-06,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-07,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-08,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-09,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-10,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-11,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-12,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-13,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-14,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-15,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-16,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-17,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-18,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-19,0,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-20,2,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-21,2,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-22,2,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-23,3,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-24,7,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-25,10,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-26,8,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-27,8,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-28,9,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-29,12,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-06-30,11,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-01,11,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-02,10,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-03,10,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-04,10,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-05,19,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-06,21,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-07,22,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-08,28,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-09,33,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-10,32,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-11,35,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-12,35,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-13,35,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-14,33,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-15,34,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-16,40,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-17,43,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-18,40,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-19,41,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-20,40,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-21,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-22,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-23,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-24,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-25,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-26,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-27,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-28,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-29,NA,NA,NA,NA,"TSA"
"C - Wichita Falls",2020-07-30,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-04,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-05,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-06,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-07,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-08,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-09,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-10,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-11,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-12,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-13,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-14,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-15,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-16,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-17,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-18,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-19,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-20,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-21,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-22,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-23,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-24,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-25,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-26,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-27,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-28,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-29,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-30,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-03-31,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-01,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-02,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-03,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-04,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-05,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-06,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-07,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-08,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-09,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-10,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-11,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-04-12,6,NA,NA,NA,"TSA"
"D - Abilene",2020-04-13,7,NA,NA,NA,"TSA"
"D - Abilene",2020-04-14,2,NA,NA,NA,"TSA"
"D - Abilene",2020-04-15,6,NA,NA,NA,"TSA"
"D - Abilene",2020-04-16,5,NA,NA,NA,"TSA"
"D - Abilene",2020-04-17,8,NA,NA,NA,"TSA"
"D - Abilene",2020-04-18,3,NA,NA,NA,"TSA"
"D - Abilene",2020-04-19,10,NA,NA,NA,"TSA"
"D - Abilene",2020-04-20,6,NA,NA,NA,"TSA"
"D - Abilene",2020-04-21,7,NA,NA,NA,"TSA"
"D - Abilene",2020-04-22,11,NA,NA,NA,"TSA"
"D - Abilene",2020-04-23,9,NA,NA,NA,"TSA"
"D - Abilene",2020-04-24,9,NA,NA,NA,"TSA"
"D - Abilene",2020-04-25,6,NA,NA,NA,"TSA"
"D - Abilene",2020-04-26,6,NA,NA,NA,"TSA"
"D - Abilene",2020-04-27,7,NA,NA,NA,"TSA"
"D - Abilene",2020-04-28,6,NA,NA,NA,"TSA"
"D - Abilene",2020-04-29,4,NA,NA,NA,"TSA"
"D - Abilene",2020-04-30,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-01,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-02,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-03,6,NA,NA,NA,"TSA"
"D - Abilene",2020-05-04,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-05,5,NA,NA,NA,"TSA"
"D - Abilene",2020-05-06,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-07,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-08,2,NA,NA,NA,"TSA"
"D - Abilene",2020-05-09,1,NA,NA,NA,"TSA"
"D - Abilene",2020-05-10,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-11,5,NA,NA,NA,"TSA"
"D - Abilene",2020-05-12,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-13,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-14,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-15,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-16,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-17,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-18,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-19,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-20,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-21,7,NA,NA,NA,"TSA"
"D - Abilene",2020-05-22,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-23,3,NA,NA,NA,"TSA"
"D - Abilene",2020-05-24,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-25,5,NA,NA,NA,"TSA"
"D - Abilene",2020-05-26,4,NA,NA,NA,"TSA"
"D - Abilene",2020-05-27,1,NA,NA,NA,"TSA"
"D - Abilene",2020-05-28,1,NA,NA,NA,"TSA"
"D - Abilene",2020-05-29,2,NA,NA,NA,"TSA"
"D - Abilene",2020-05-30,2,NA,NA,NA,"TSA"
"D - Abilene",2020-05-31,3,NA,NA,NA,"TSA"
"D - Abilene",2020-06-01,2,NA,NA,NA,"TSA"
"D - Abilene",2020-06-02,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-03,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-04,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-05,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-06,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-07,0,NA,NA,NA,"TSA"
"D - Abilene",2020-06-08,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-09,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-10,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-11,0,NA,NA,NA,"TSA"
"D - Abilene",2020-06-12,0,NA,NA,NA,"TSA"
"D - Abilene",2020-06-13,0,NA,NA,NA,"TSA"
"D - Abilene",2020-06-14,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-15,0,NA,NA,NA,"TSA"
"D - Abilene",2020-06-16,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-17,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-18,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-19,2,NA,NA,NA,"TSA"
"D - Abilene",2020-06-20,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-21,1,NA,NA,NA,"TSA"
"D - Abilene",2020-06-22,2,NA,NA,NA,"TSA"
"D - Abilene",2020-06-23,5,NA,NA,NA,"TSA"
"D - Abilene",2020-06-24,5,NA,NA,NA,"TSA"
"D - Abilene",2020-06-25,6,NA,NA,NA,"TSA"
"D - Abilene",2020-06-26,8,NA,NA,NA,"TSA"
"D - Abilene",2020-06-27,7,NA,NA,NA,"TSA"
"D - Abilene",2020-06-28,9,NA,NA,NA,"TSA"
"D - Abilene",2020-06-29,9,NA,NA,NA,"TSA"
"D - Abilene",2020-06-30,10,NA,NA,NA,"TSA"
"D - Abilene",2020-07-01,10,NA,NA,NA,"TSA"
"D - Abilene",2020-07-02,10,NA,NA,NA,"TSA"
"D - Abilene",2020-07-03,13,NA,NA,NA,"TSA"
"D - Abilene",2020-07-04,18,NA,NA,NA,"TSA"
"D - Abilene",2020-07-05,22,NA,NA,NA,"TSA"
"D - Abilene",2020-07-06,33,NA,NA,NA,"TSA"
"D - Abilene",2020-07-07,22,NA,NA,NA,"TSA"
"D - Abilene",2020-07-08,24,NA,NA,NA,"TSA"
"D - Abilene",2020-07-09,24,NA,NA,NA,"TSA"
"D - Abilene",2020-07-10,20,NA,NA,NA,"TSA"
"D - Abilene",2020-07-11,22,NA,NA,NA,"TSA"
"D - Abilene",2020-07-12,34,NA,NA,NA,"TSA"
"D - Abilene",2020-07-13,38,NA,NA,NA,"TSA"
"D - Abilene",2020-07-14,34,NA,NA,NA,"TSA"
"D - Abilene",2020-07-15,31,NA,NA,NA,"TSA"
"D - Abilene",2020-07-16,28,NA,NA,NA,"TSA"
"D - Abilene",2020-07-17,26,NA,NA,NA,"TSA"
"D - Abilene",2020-07-18,29,NA,NA,NA,"TSA"
"D - Abilene",2020-07-19,40,NA,NA,NA,"TSA"
"D - Abilene",2020-07-20,30,NA,NA,NA,"TSA"
"D - Abilene",2020-07-21,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-22,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-23,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-24,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-25,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-26,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-27,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-28,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-29,NA,NA,NA,NA,"TSA"
"D - Abilene",2020-07-30,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-04,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-05,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-06,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-07,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-08,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-09,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-10,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-11,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-12,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-13,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-14,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-15,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-16,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-17,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-18,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-19,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-20,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-21,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-22,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-23,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-24,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-25,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-26,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-27,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-28,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-29,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-30,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-03-31,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-01,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-02,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-03,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-04,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-05,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-06,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-07,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-08,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-09,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-10,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-11,NA,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-12,369,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-13,365,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-14,373,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-15,449,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-16,470,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-17,476,NA,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-18,428,418.571428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-19,435,428,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-20,410,434.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-21,443,444.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-22,477,448.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-23,517,455.142857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-24,550,465.714285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-25,521,479,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-26,472,484.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-27,491,495.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-28,583,515.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-29,611,535,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-04-30,576,543.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-01,636,555.714285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-02,635,572,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-03,530,580.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-04,513,583.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-05,674,596.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-06,679,606.142857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-07,669,619.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-08,676,625.142857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-09,650,627.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-10,569,632.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-11,530,635.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-12,678,635.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-13,627,628.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-14,666,628,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-15,680,628.571428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-16,685,633.571428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-17,551,631,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-18,553,634.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-19,646,629.714285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-20,646,632.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-21,600,623,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-22,570,607.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-23,612,596.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-24,548,596.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-25,521,591.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-26,533,575.714285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-27,589,567.571428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-28,613,569.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-29,581,571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-30,624,572.714285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-05-31,595,579.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-01,580,587.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-02,582,594.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-03,575,592.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-04,604,591.571428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-05,602,594.571428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-06,605,591.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-07,605,593.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-08,612,597.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-09,660,609,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-10,687,625,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-11,705,639.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-12,712,655.142857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-13,729,672.857142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-14,728,690.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-15,701,703.142857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-16,765,718.142857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-17,859,742.714285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-18,899,770.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-19,914,799.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-20,939,829.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-21,952,861.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-22,988,902.285714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-23,1074,946.428571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-24,1130,985.142857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-25,1137,1019.14285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-26,1180,1057.14285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-27,1248,1101.28571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-28,1261,1145.42857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-29,1288,1188.28571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-06-30,1375,1231.28571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-01,1411,1271.42857142857,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-02,1499,1323.14285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-03,1534,1373.71428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-04,1531,1414.14285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-05,1562,1457.14285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-06,1607,1502.71428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-07,1704,1549.71428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-08,1809,1606.57142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-09,1826,1653.28571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-10,1872,1701.57142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-11,1825,1743.57142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-12,1895,1791.14285714286,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-13,1867,1828.28571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-14,1834,1846.85714285714,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-15,1854,1853.28571428571,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-16,1880,1861,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-17,1918,1867.57142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-18,1889,1876.71428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-19,1901,1877.57142857143,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-20,1910,1883.71428571429,NA,NA,"TSA"
"E - Dallas/Ft. Worth",2020-07-21,NA,1894.85511446455,1888.85960874224,1900.85062018686,"TSA"
"E - Dallas/Ft. Worth",2020-07-22,NA,1908.8037503911,1896.35213603022,1921.25536475199,"TSA"
"E - Dallas/Ft. Worth",2020-07-23,NA,1919.81479969501,1900.17948028632,1939.45011910371,"TSA"
"E - Dallas/Ft. Worth",2020-07-24,NA,1926.60032388661,1898.52948171959,1954.67116605364,"TSA"
"E - Dallas/Ft. Worth",2020-07-25,NA,1933.64359772935,1895.466466064,1971.82072939469,"TSA"
"E - Dallas/Ft. Worth",2020-07-26,NA,1944.67144220131,1895.06784264418,1994.27504175845,"TSA"
"E - Dallas/Ft. Worth",2020-07-27,NA,1957.73789034187,1896.09029401935,2019.3854866644,"TSA"
"E - Dallas/Ft. Worth",2020-07-28,NA,1968.34837493167,1894.27564316732,2042.42110669601,"TSA"
"E - Dallas/Ft. Worth",2020-07-29,NA,1975.70661766412,1888.49306032834,2062.92017499989,"TSA"
"E - Dallas/Ft. Worth",2020-07-30,NA,1983.44034095083,1882.03822587812,2084.84245602354,"TSA"
"F - Paris",2020-03-04,NA,NA,NA,NA,"TSA"
"F - Paris",2020-03-05,NA,NA,NA,NA,"TSA"
"F - Paris",2020-03-06,NA,NA,NA,NA,"TSA"
"F - Paris",2020-03-07,NA,NA,NA,NA,"TSA"
"F - Paris",2020-03-08,NA,NA,NA,NA,"TSA"
"F - Paris",2020-03-09,NA,NA,NA,NA,"TSA"
"F - Paris",2020-03-10,NA,NA,NA,NA,"TSA"
